DEPT,CNPOR,GR,RHOB,DT,MELCAL,SPOR,Vsh
2474.50,16.24,57.48,2.59,74.06,7.97,18.71,0.15
2475.00,17.53,61.31,2.50,76.54,7.99,20.47,0.16
2475.50,19.13,64.42,2.39,81.94,8.03,24.29,0.17
2476.00,22.32,61.91,2.33,90.31,8.26,30.20,0.17
2476.50,27.94,69.32,2.33,99.13,8.78,36.44,0.19
2477.00,32.21,83.32,2.38,104.55,8.90,40.27,0.23
2477.50,33.12,87.01,2.43,104.84,8.63,40.48,0.24
2478.00,32.17,86.36,2.47,101.96,8.38,38.44,0.24
2478.50,30.55,88.42,2.50,99.03,8.38,36.37,0.24
2479.00,29.49,84.55,2.53,97.50,8.72,35.29,0.23
2479.50,28.18,75.96,2.56,97.05,8.79,34.97,0.21
2480.00,25.99,76.99,2.54,96.96,8.40,34.91,0.21
2480.50,24.97,82.95,2.48,97.64,8.70,35.39,0.23
2481.00,26.06,90.30,2.42,100.18,9.19,37.19,0.25
2481.50,27.34,103.75,2.41,104.09,9.65,39.95,0.29
2482.00,26.78,116.78,2.43,107.24,9.16,42.18,0.33
2482.50,25.18,116.90,2.46,108.29,8.59,42.92,0.33
2483.00,25.39,105.59,2.46,107.35,8.82,42.26,0.29
2483.50,28.34,100.05,2.46,104.79,9.26,40.44,0.28
2484.00,29.76,87.90,2.49,100.24,9.28,37.23,0.24
2484.50,25.60,66.55,2.54,93.26,8.40,32.29,0.18
2485.00,19.54,50.41,2.58,84.68,7.82,26.23,0.13
2485.50,16.17,40.65,2.59,76.62,7.79,20.52,0.10
2486.00,15.32,32.31,2.59,70.98,7.79,16.53,0.08
2486.50,15.28,25.11,2.60,68.15,7.78,14.54,0.06
2487.00,15.22,25.95,2.60,67.20,7.78,13.86,0.06
2487.50,15.31,27.53,2.60,66.98,7.79,13.70,0.06
2488.00,15.30,29.70,2.59,66.96,7.79,13.69,0.07
2488.50,14.97,31.13,2.57,66.99,7.79,13.72,0.07
2489.00,14.87,34.10,2.57,66.93,7.79,13.67,0.08
2489.50,14.72,31.92,2.57,66.59,7.79,13.43,0.08
2490.00,13.64,26.62,2.57,66.03,7.79,13.03,0.06
2490.50,12.33,27.37,2.57,65.46,7.81,12.63,0.06
2491.00,12.26,28.45,2.57,65.13,7.81,12.40,0.07
2491.50,13.11,29.60,2.59,65.03,7.81,12.32,0.07
2492.00,13.32,32.48,2.61,65.10,7.81,12.38,0.08
2492.50,12.73,36.86,2.62,65.46,7.81,12.63,0.09
2493.00,12.39,49.89,2.61,66.32,7.81,13.24,0.13
2493.50,12.99,62.11,2.60,67.74,7.81,14.25,0.17
2494.00,14.50,60.98,2.60,69.51,7.81,15.49,0.16
2494.50,16.51,55.93,2.61,71.17,7.81,16.67,0.15
2495.00,17.93,55.92,2.62,72.52,7.82,17.63,0.15
2495.50,17.78,60.16,2.62,73.75,7.83,18.50,0.16
2496.00,17.18,65.49,2.61,75.08,7.85,19.44,0.18
2496.50,17.93,66.34,2.61,76.46,7.85,20.41,0.18
2497.00,19.58,66.90,2.63,77.60,7.86,21.22,0.18
2497.50,20.63,70.17,2.63,78.45,7.85,21.82,0.19
2498.00,20.84,71.69,2.61,79.75,7.85,22.73,0.19
2498.50,21.28,76.59,2.56,82.68,7.92,24.81,0.21
2499.00,23.67,84.99,2.51,87.65,8.28,28.33,0.23
2499.50,27.52,85.59,2.46,93.65,9.07,32.57,0.24
2500.00,29.71,85.19,2.41,98.94,9.56,36.31,0.23
2500.50,29.95,92.40,2.35,102.29,9.35,38.68,0.26
2501.00,29.62,92.22,2.31,103.11,8.89,39.26,0.25
2501.50,28.78,87.53,2.34,101.07,9.51,37.82,0.24
2502.00,26.08,83.58,2.43,96.15,8.68,34.33,0.23
2502.50,21.58,73.72,2.54,88.85,7.90,29.17,0.20
2503.00,17.67,59.17,2.60,80.71,7.81,23.42,0.16
2503.50,15.23,53.73,2.61,74.34,7.81,18.91,0.14
2504.00,14.20,54.75,2.59,71.91,7.82,17.20,0.14
2504.50,15.24,67.63,2.56,73.59,7.86,18.38,0.18
2505.00,18.54,79.39,2.55,77.77,7.91,21.34,0.22
2505.50,22.47,91.20,2.55,82.21,7.93,24.47,0.25
2506.00,24.46,94.20,2.56,84.96,7.93,26.42,0.26
2506.50,24.29,86.04,2.57,85.17,7.92,26.57,0.24
2507.00,23.06,75.15,2.59,83.41,7.87,25.33,0.20
2507.50,21.37,68.36,2.58,81.13,7.85,23.72,0.18
2508.00,20.00,69.28,2.56,79.69,7.87,22.70,0.19
2508.50,20.03,76.90,2.53,79.67,7.90,22.68,0.21
2509.00,21.58,84.27,2.51,80.50,8.03,23.27,0.23
2509.50,22.80,78.99,2.52,80.85,8.20,23.51,0.22
2510.00,21.80,60.22,2.57,79.70,8.01,22.70,0.16
2510.50,19.17,46.56,2.62,77.26,7.84,20.97,0.12
2511.00,16.89,43.87,2.66,74.82,7.86,19.25,0.11
2511.50,16.51,55.56,2.67,73.84,7.87,18.55,0.15
2512.00,18.16,74.96,2.66,74.71,7.87,19.17,0.20
2512.50,20.91,74.99,2.63,76.67,7.87,20.56,0.20
2513.00,23.37,67.49,2.57,79.19,7.87,22.34,0.18
2513.50,24.73,71.57,2.50,82.65,7.90,24.79,0.19
2514.00,26.37,85.94,2.44,87.12,8.21,27.95,0.24
2514.50,28.60,99.95,2.43,91.69,8.54,31.18,0.28
2515.00,28.43,103.20,2.44,95.22,8.05,33.68,0.29
2515.50,25.90,105.90,2.46,96.97,8.00,34.92,0.29
2516.00,24.02,103.61,2.47,97.06,8.03,34.98,0.29
2516.50,23.49,96.93,2.48,96.66,7.93,34.69,0.27
2517.00,23.47,96.79,2.47,96.67,7.90,34.70,0.27
2517.50,23.30,112.22,2.46,97.04,7.91,34.96,0.31
2518.00,23.09,120.68,2.45,97.41,7.91,35.23,0.34
2518.50,23.34,118.40,2.46,97.61,7.91,35.37,0.33
2519.00,24.89,118.64,2.48,97.59,7.91,35.35,0.33
2519.50,27.99,115.25,2.48,97.64,7.91,35.39,0.32
2520.00,31.37,113.33,2.42,98.83,7.91,36.23,0.32
2520.50,33.64,112.14,2.30,102.39,8.06,38.75,0.31
2521.00,34.51,107.39,2.19,108.01,9.21,42.72,0.30
2521.50,33.64,108.61,2.18,112.90,10.61,46.18,0.30
2522.00,30.85,104.04,2.27,113.30,10.32,46.46,0.29
2522.50,27.31,90.17,2.43,107.44,8.63,42.32,0.25
2523.00,24.08,74.28,2.56,97.28,7.90,35.13,0.20
2523.50,21.65,61.07,2.62,87.12,7.88,27.95,0.16
2524.00,20.20,55.28,2.63,80.33,7.91,23.15,0.15
2524.50,19.72,60.61,2.63,77.64,7.95,21.25,0.16
2525.00,19.98,68.72,2.63,77.80,7.96,21.36,0.19
2525.50,20.47,72.22,2.63,79.18,7.96,22.33,0.20
2526.00,20.52,70.26,2.63,80.81,7.96,23.49,0.19
2526.50,20.48,71.53,2.61,82.48,7.97,24.67,0.19
2527.00,21.28,80.22,2.56,84.53,8.04,26.12,0.22
2527.50,23.11,94.94,2.44,87.69,8.08,28.35,0.26
2528.00,26.37,97.80,2.30,92.78,8.16,31.95,0.27
2528.50,31.77,104.97,2.22,99.60,8.89,36.78,0.29
2529.00,35.50,120.25,2.22,106.64,9.89,41.75,0.34
2529.50,32.86,134.10,2.26,111.82,9.90,45.41,0.38
2530.00,28.46,133.34,2.31,113.12,9.89,46.33,0.38
2530.50,27.06,111.37,2.38,109.60,9.59,43.84,0.31
2531.00,26.32,88.37,2.46,102.50,8.32,38.83,0.24
2531.50,24.51,81.04,2.50,94.40,7.86,33.10,0.22
2532.00,23.20,80.09,2.52,87.40,7.86,28.15,0.22
2532.50,22.81,68.45,2.54,82.48,7.80,24.67,0.18
2533.00,21.71,56.40,2.56,79.25,7.79,22.38,0.15
2533.50,19.65,48.52,2.59,76.37,7.78,20.35,0.13
2534.00,17.07,40.98,2.60,73.05,7.78,18.00,0.10
2534.50,14.25,32.30,2.61,69.46,7.79,15.46,0.08
2535.00,11.81,25.25,2.62,66.00,7.79,13.01,0.06
2535.50,10.10,22.87,2.62,62.82,7.79,10.77,0.05
2536.00,9.11,24.26,2.62,60.18,7.78,8.90,0.05
2536.50,8.83,23.97,2.62,58.49,7.79,7.71,0.05
2537.00,9.03,25.44,2.63,57.93,7.79,7.31,0.06
2537.50,9.43,29.62,2.63,58.24,7.79,7.52,0.07
2538.00,9.84,31.89,2.64,58.99,7.78,8.05,0.08
2538.50,9.91,37.27,2.65,59.96,7.79,8.74,0.09
2539.00,9.68,55.99,2.65,61.20,7.78,9.62,0.15
2539.50,10.12,82.79,2.64,62.74,7.79,10.71,0.23
2540.00,11.57,91.92,2.63,64.39,7.78,11.88,0.25
2540.50,12.90,79.14,2.63,65.99,7.78,13.01,0.22
2541.00,13.51,68.55,2.62,67.53,7.79,14.09,0.19
2541.50,14.11,65.19,2.63,69.01,7.82,15.14,0.18
2542.00,15.45,60.49,2.63,70.35,7.84,16.09,0.16
2542.50,16.75,56.76,2.62,71.44,7.84,16.86,0.15
2543.00,17.01,54.73,2.61,72.16,7.84,17.37,0.14
2543.50,16.98,54.96,2.62,72.41,7.84,17.55,0.14
2544.00,17.32,52.55,2.65,72.16,7.84,17.37,0.14
2544.50,17.17,51.14,2.66,71.45,7.84,16.86,0.13
2545.00,16.00,52.52,2.66,70.55,7.84,16.23,0.14
2545.50,14.53,51.87,2.64,70.05,7.84,15.88,0.14
2546.00,14.01,55.37,2.62,70.39,7.86,16.12,0.15
2546.50,14.98,62.07,2.60,71.38,7.89,16.82,0.17
2547.00,16.80,57.62,2.58,72.68,7.90,17.74,0.15
2547.50,18.55,56.70,2.53,74.39,7.90,18.95,0.15
2548.00,19.84,64.26,2.45,77.02,7.94,20.81,0.17
2548.50,21.16,79.17,2.38,80.86,8.01,23.53,0.22
2549.00,24.05,94.31,2.36,85.44,8.24,26.76,0.26
2549.50,28.90,99.19,2.39,89.54,8.32,29.66,0.28
2550.00,31.53,96.10,2.46,91.64,8.21,31.14,0.27
2550.50,29.68,77.36,2.55,90.57,8.22,30.39,0.21
2551.00,26.16,58.54,2.62,86.58,7.90,27.57,0.16
2551.50,22.73,43.93,2.66,81.35,7.84,23.87,0.11
2552.00,19.99,43.71,2.67,76.94,7.84,20.75,0.11
2552.50,18.36,52.90,2.65,74.60,7.84,19.10,0.14
2553.00,17.28,59.65,2.63,74.07,7.84,18.72,0.16
2553.50,16.33,63.00,2.63,74.04,7.84,18.70,0.17
2554.00,15.53,65.86,2.64,73.43,7.84,18.27,0.18
2554.50,14.30,62.77,2.64,72.29,7.84,17.46,0.17
2555.00,13.02,65.40,2.62,71.61,7.84,16.98,0.18
2555.50,13.64,75.39,2.58,72.47,7.85,17.59,0.21
2556.00,16.91,87.48,2.55,75.12,7.88,19.46,0.24
2556.50,20.84,97.61,2.54,78.58,7.95,21.91,0.27
2557.00,23.29,94.21,2.55,81.25,7.87,23.80,0.26
2557.50,24.47,83.49,2.57,81.93,7.85,24.28,0.23
2558.00,24.38,67.94,2.59,80.74,7.83,23.44,0.18
2558.50,22.92,57.43,2.62,79.14,7.84,22.31,0.15
2559.00,20.98,53.66,2.63,79.21,7.85,22.36,0.14
2559.50,19.14,48.73,2.63,82.37,7.87,24.59,0.13
2560.00,17.96,51.40,2.61,88.13,7.88,28.67,0.13
2560.50,18.23,61.70,2.59,94.19,7.94,32.95,0.16
2561.00,19.65,71.06,2.58,98.61,8.01,36.08,0.19
2561.50,20.48,73.64,2.58,101.72,7.97,38.28,0.20
2562.00,20.01,70.01,2.59,105.07,7.94,40.64,0.19
2562.50,19.96,69.69,2.57,109.55,7.98,43.81,0.19
2563.00,21.81,80.36,2.55,114.72,8.18,47.47,0.22
2563.50,24.36,81.94,2.53,119.22,8.46,50.65,0.22
2564.00,26.40,79.97,2.55,122.15,8.29,52.72,0.22
2564.50,27.30,85.76,2.58,123.55,7.93,53.71,0.24
2565.00,25.16,84.04,2.60,123.13,7.87,53.41,0.23
2565.50,21.23,77.42,2.58,119.68,7.90,50.98,0.21
2566.00,19.70,75.03,2.54,113.11,7.94,46.33,0.20
2566.50,20.50,66.91,2.54,105.26,7.94,40.78,0.18
2567.00,19.45,60.49,2.58,97.89,7.87,35.56,0.16
2567.50,16.33,52.37,2.62,91.46,7.84,31.02,0.14
2568.00,13.80,46.60,2.65,86.05,7.85,27.20,0.12
2568.50,13.29,49.85,2.65,81.40,7.84,23.90,0.13
2569.00,14.04,49.05,2.65,77.06,7.85,20.84,0.13
2569.50,14.79,54.56,2.63,74.03,7.86,18.69,0.14
2570.00,16.05,75.32,2.60,74.28,7.94,18.87,0.20
2570.50,18.43,95.53,2.57,78.34,8.01,21.74,0.26
2571.00,20.64,106.77,2.53,84.75,8.02,26.27,0.30
2571.50,22.15,109.80,2.49,91.37,8.08,30.96,0.31
2572.00,23.39,111.06,2.47,96.50,8.15,34.58,0.31
2572.50,24.27,114.26,2.48,99.07,7.97,36.40,0.32
2573.00,23.92,111.71,2.52,98.39,7.87,35.92,0.31
2573.50,21.70,98.72,2.57,94.51,7.85,33.17,0.27
2574.00,19.32,80.74,2.60,88.58,7.84,28.98,0.22
2574.50,18.21,63.81,2.62,82.38,7.84,24.60,0.17
2575.00,17.92,58.32,2.62,77.45,7.85,21.11,0.15
2575.50,17.84,56.90,2.61,74.52,7.85,19.04,0.15
2576.00,17.50,52.32,2.59,73.55,7.85,18.35,0.14
2576.50,16.81,52.43,2.57,74.09,7.84,18.73,0.14
2577.00,16.17,54.24,2.57,75.52,7.84,19.74,0.14
2577.50,15.84,55.42,2.59,77.57,7.84,21.19,0.15
2578.00,16.62,59.09,2.62,80.53,7.84,23.29,0.16
2578.50,19.03,65.37,2.64,84.20,7.84,25.88,0.18
2579.00,21.39,72.54,2.63,87.53,7.85,28.24,0.20
2579.50,22.20,76.73,2.55,90.16,7.88,30.10,0.21
2580.00,23.02,79.67,2.42,92.64,7.92,31.85,0.22
2580.50,24.51,86.53,2.33,95.02,8.20,33.54,0.24
2581.00,24.84,91.09,2.33,96.47,8.42,34.56,0.25
2581.50,23.75,95.46,2.41,96.47,8.01,34.56,0.26
2582.00,22.81,92.46,2.48,95.49,7.96,33.87,0.26
2582.50,22.41,89.85,2.52,94.78,7.96,33.37,0.25
2583.00,21.69,97.58,2.55,95.61,7.96,33.95,0.27
2583.50,20.90,108.32,2.58,97.58,7.98,35.35,0.30
2584.00,20.90,112.59,2.58,98.88,8.00,36.27,0.31
2584.50,22.26,119.77,2.55,98.92,8.10,36.30,0.34
2585.00,25.73,128.92,2.51,98.75,8.35,36.17,0.36
2585.50,30.18,130.54,2.49,98.88,8.49,36.27,0.37
2586.00,32.61,123.37,2.49,98.89,8.40,36.27,0.35
2586.50,31.99,124.54,2.50,98.47,8.10,35.97,0.35
2587.00,30.44,126.94,2.51,97.83,8.04,35.52,0.36
2587.50,29.27,124.96,2.52,97.20,8.07,35.08,0.35
2588.00,27.70,119.44,2.55,96.54,8.06,34.61,0.33
2588.50,25.02,115.38,2.58,95.56,8.03,33.92,0.32
2589.00,22.81,112.13,2.61,94.21,8.02,32.97,0.31
2589.50,22.64,104.21,2.63,92.87,8.02,32.02,0.29
2590.00,23.98,109.44,2.62,91.99,8.04,31.40,0.31
2590.50,25.58,122.15,2.55,91.89,8.05,31.32,0.34
2591.00,26.16,125.17,2.43,92.84,8.09,31.99,0.35
2591.50,26.02,115.63,2.29,94.89,8.30,33.44,0.32
2592.00,26.48,109.84,2.23,96.95,8.41,34.90,0.31
2592.50,26.15,95.19,2.28,96.77,8.27,34.77,0.26
2593.00,23.40,72.27,2.43,92.82,7.99,31.98,0.20
2593.50,20.15,59.42,2.57,85.89,7.74,27.08,0.16
2594.00,18.29,57.17,2.63,78.67,7.73,21.98,0.15
2594.50,17.67,60.80,2.62,74.38,7.72,18.94,0.16
2595.00,17.68,71.02,2.59,74.52,7.68,19.04,0.19
2595.50,18.76,81.58,2.54,77.98,7.63,21.48,0.22
2596.00,21.04,77.91,2.49,82.55,7.59,24.72,0.21
2596.50,23.55,77.12,2.46,86.77,7.59,27.70,0.21
2597.00,25.43,88.11,2.45,90.09,7.63,30.05,0.24
2597.50,26.33,96.11,2.44,92.40,7.68,31.68,0.27
2598.00,26.30,97.40,2.43,93.69,7.67,32.60,0.27
2598.50,25.53,101.95,2.42,94.17,7.67,32.94,0.28
2599.00,24.30,100.73,2.42,94.40,7.63,33.10,0.28
2599.50,23.43,97.57,2.44,94.91,7.56,33.46,0.27
2600.00,23.53,98.14,2.47,95.28,7.60,33.72,0.27
2600.50,24.37,95.11,2.50,94.52,7.64,33.18,0.26
2601.00,24.88,93.14,2.54,92.83,7.68,31.99,0.26
2601.50,24.46,102.41,2.56,91.57,7.70,31.10,0.28
2602.00,24.51,114.70,2.55,91.42,7.68,30.99,0.32
2602.50,26.11,114.54,2.51,91.97,7.60,31.38,0.32
2603.00,28.15,105.19,2.46,92.64,7.55,31.85,0.29
2603.50,28.99,101.73,2.42,93.11,7.55,32.19,0.28
2604.00,28.48,96.31,2.40,93.43,7.61,32.41,0.27
2604.50,27.06,95.44,2.40,93.76,7.64,32.65,0.26
2605.00,25.60,102.67,2.42,94.20,7.64,32.96,0.29
2605.50,25.51,105.56,2.44,94.69,7.65,33.30,0.29
2606.00,26.34,105.29,2.46,95.16,7.68,33.63,0.29
2606.50,26.81,110.95,2.47,95.53,7.76,33.89,0.31
2607.00,27.40,115.64,2.47,95.77,7.81,34.07,0.32
2607.50,28.41,116.28,2.48,95.88,7.82,34.15,0.33
2608.00,28.40,114.23,2.49,95.93,7.84,34.18,0.32
2608.50,27.65,115.16,2.50,96.01,7.86,34.23,0.32
2609.00,28.27,120.17,2.52,96.27,7.87,34.42,0.34
2609.50,29.26,123.11,2.52,96.82,7.87,34.81,0.35
2610.00,28.60,126.64,2.52,97.53,7.87,35.31,0.36
2610.50,27.86,129.76,2.51,98.17,7.87,35.76,0.37
2611.00,28.53,128.47,2.52,98.47,7.87,35.97,0.36
2611.50,29.38,128.30,2.52,98.30,7.87,35.86,0.36
2612.00,28.69,128.68,2.53,97.77,7.87,35.48,0.36
2612.50,26.93,124.67,2.53,97.19,7.87,35.07,0.35
2613.00,26.12,120.68,2.53,96.90,7.87,34.86,0.34
2613.50,27.56,125.01,2.54,97.00,7.87,34.93,0.35
2614.00,30.27,129.44,2.54,97.35,7.87,35.19,0.36
2614.50,30.95,135.16,2.54,97.73,7.87,35.45,0.38
2615.00,29.14,136.44,2.54,97.97,7.87,35.62,0.38
2615.50,28.00,127.19,2.54,98.11,7.87,35.72,0.36
2616.00,28.49,124.12,2.54,98.20,7.87,35.79,0.35
2616.50,29.05,127.01,2.54,98.24,7.88,35.82,0.36
2617.00,29.57,126.21,2.54,98.20,7.89,35.79,0.35
2617.50,30.28,127.60,2.54,98.08,7.90,35.70,0.36
2618.00,29.90,126.18,2.55,97.89,7.90,35.57,0.35
2618.50,29.02,121.88,2.55,97.58,7.90,35.35,0.34
2619.00,29.17,116.00,2.54,97.10,7.90,35.01,0.32
2619.50,29.63,108.87,2.53,96.52,7.90,34.59,0.30
2620.00,28.39,110.43,2.52,96.01,7.90,34.23,0.31
2620.50,26.02,109.88,2.51,95.72,7.90,34.03,0.31
2621.00,25.09,112.33,2.52,95.65,7.90,33.98,0.31
2621.50,26.24,113.50,2.53,95.59,7.90,33.94,0.32
2622.00,27.75,115.26,2.54,95.31,7.90,33.74,0.32
2622.50,28.03,111.03,2.54,94.80,7.90,33.38,0.31
2623.00,27.17,107.85,2.54,94.38,7.90,33.08,0.30
2623.50,26.37,110.08,2.53,94.36,7.92,33.07,0.31
2624.00,25.99,110.71,2.52,94.82,7.93,33.39,0.31
2624.50,25.06,111.63,2.53,95.54,7.93,33.91,0.31
2625.00,23.89,107.43,2.55,96.16,7.93,34.34,0.30
2625.50,24.18,108.75,2.56,96.45,7.93,34.55,0.30
2626.00,25.91,113.16,2.57,96.51,7.93,34.59,0.32
2626.50,27.83,120.01,2.57,96.57,7.93,34.63,0.34
2627.00,28.46,117.75,2.56,96.82,7.93,34.81,0.33
2627.50,27.23,111.13,2.55,97.26,7.93,35.12,0.31
2628.00,25.43,113.70,2.54,97.82,7.93,35.51,0.32
2628.50,24.61,120.48,2.53,98.36,7.93,35.90,0.34
2629.00,25.80,123.62,2.52,98.86,7.93,36.25,0.35
2629.50,28.33,123.70,2.52,99.33,7.93,36.58,0.35
2630.00,30.68,117.72,2.54,99.75,7.93,36.88,0.33
2630.50,32.16,111.80,2.55,100.11,7.93,37.13,0.31
2631.00,32.62,119.98,2.56,100.34,7.93,37.30,0.34
2631.50,33.00,125.97,2.56,100.49,7.93,37.41,0.35
2632.00,33.96,124.69,2.55,100.62,7.94,37.50,0.35
2632.50,35.52,127.20,2.55,100.76,7.95,37.60,0.36
2633.00,36.75,121.50,2.55,100.91,7.99,37.70,0.34
2633.50,35.26,119.38,2.55,101.08,8.07,37.83,0.33
2634.00,30.89,120.53,2.55,101.38,8.11,38.03,0.34
2634.50,28.06,114.97,2.54,101.87,8.29,38.38,0.32
2635.00,28.75,112.22,2.50,102.49,8.51,38.82,0.31
2635.50,30.43,107.94,2.43,103.10,8.65,39.25,0.30
2636.00,31.75,107.83,2.39,103.70,9.50,39.68,0.30
2636.50,32.66,105.46,2.38,104.46,10.41,40.21,0.29
2637.00,33.02,105.14,2.38,105.59,10.72,41.01,0.29
2637.50,34.42,111.13,2.29,107.12,11.06,42.10,0.31
2638.00,37.35,111.61,2.14,108.82,11.38,43.30,0.31
2638.50,37.60,106.56,2.01,109.78,11.82,43.98,0.30
2639.00,33.07,96.91,2.01,108.31,12.02,42.94,0.27
2639.50,27.80,88.86,2.18,102.92,10.20,39.12,0.24
2640.00,22.86,71.92,2.40,93.71,7.98,32.61,0.19
2640.50,18.06,54.12,2.57,82.75,7.76,24.86,0.14
2641.00,14.35,42.75,2.63,73.09,7.76,18.03,0.11
2641.50,12.20,45.37,2.63,66.92,7.76,13.66,0.12
2642.00,11.67,51.27,2.64,64.15,7.76,11.70,0.13
2642.50,12.11,45.82,2.65,63.13,7.76,10.98,0.12
2643.00,12.07,31.81,2.67,62.34,7.76,10.43,0.08
2643.50,11.05,20.81,2.67,61.23,7.76,9.64,0.04
2644.00,9.84,20.77,2.66,60.09,7.76,8.83,0.04
2644.50,9.22,25.41,2.64,59.49,7.76,8.41,0.06
2645.00,9.17,27.90,2.64,59.81,7.76,8.64,0.07
2645.50,9.70,33.32,2.65,61.17,7.76,9.60,0.08
2646.00,11.62,54.97,2.67,63.31,7.76,11.11,0.15
2646.50,15.83,73.36,2.69,65.49,7.76,12.65,0.20
2647.00,21.02,65.86,2.71,66.89,7.76,13.65,0.18
2647.50,23.61,48.38,2.71,67.11,7.76,13.80,0.13
2648.00,22.85,36.67,2.71,66.30,7.76,13.23,0.09
2648.50,21.38,34.77,2.70,65.18,7.75,12.43,0.09
2649.00,21.16,35.68,2.70,64.50,7.79,11.95,0.09
2649.50,22.33,34.78,2.70,64.56,7.83,11.99,0.09
2650.00,23.38,31.25,2.68,65.28,7.83,12.51,0.08
2650.50,23.03,32.96,2.65,66.61,7.83,13.44,0.08
2651.00,22.16,36.13,2.61,68.41,7.83,14.72,0.09
2651.50,22.33,33.68,2.57,70.46,7.83,16.17,0.08
2652.00,24.16,33.39,2.54,72.61,7.84,17.69,0.08
2652.50,26.42,37.74,2.52,75.00,7.84,19.38,0.09
2653.00,27.34,39.81,2.53,78.18,7.84,21.63,0.10
2653.50,26.80,48.44,2.55,82.66,7.85,24.80,0.13
2654.00,25.16,66.15,2.58,87.86,7.85,28.47,0.18
2654.50,22.94,86.82,2.62,91.78,7.84,31.24,0.24
2655.00,21.07,98.65,2.64,92.49,7.84,31.75,0.27
2655.50,20.30,89.31,2.63,89.85,7.84,29.88,0.25
2656.00,20.80,80.98,2.58,85.82,7.89,27.03,0.22
2656.50,21.80,85.58,2.53,83.16,8.04,25.15,0.24
2657.00,21.92,85.81,2.53,82.90,8.16,24.96,0.24
2657.50,19.67,69.47,2.58,83.38,7.94,25.31,0.19
2658.00,16.03,45.11,2.65,82.23,7.86,24.49,0.12
2658.50,13.11,32.10,2.68,78.78,7.87,22.05,0.08
2659.00,11.81,38.41,2.67,74.72,7.88,19.18,0.10
2659.50,12.00,55.20,2.62,72.75,7.90,17.79,0.15
2660.00,13.71,64.28,2.54,74.55,7.99,19.06,0.17
2660.50,17.63,76.13,2.48,79.37,8.31,22.47,0.21
2661.00,22.63,92.52,2.44,84.86,8.32,26.35,0.26
2661.50,24.95,100.99,2.44,88.84,8.04,29.16,0.28
2662.00,25.14,99.72,2.46,90.52,7.91,30.35,0.28
2662.50,25.65,105.65,2.49,90.66,7.90,30.45,0.29
2663.00,26.77,115.58,2.51,90.57,7.90,30.39,0.32
2663.50,27.30,116.09,2.51,90.98,7.90,30.68,0.32
2664.00,26.33,117.67,2.50,91.73,7.90,31.21,0.33
2664.50,24.60,118.26,2.48,92.36,7.90,31.65,0.33
2665.00,23.57,115.59,2.47,92.67,7.90,31.87,0.32
2665.50,24.26,114.09,2.48,92.78,7.90,31.96,0.32
2666.00,25.93,115.46,2.50,92.98,7.90,32.09,0.32
2666.50,26.46,114.73,2.52,93.43,7.90,32.41,0.32
2667.00,26.49,113.02,2.54,94.18,7.91,32.94,0.32
2667.50,27.04,115.34,2.54,95.21,7.90,33.67,0.32
2668.00,27.70,120.82,2.54,96.40,7.90,34.51,0.34
2668.50,28.09,121.85,2.55,97.53,7.90,35.31,0.34
2669.00,27.87,125.94,2.56,98.22,7.90,35.80,0.35
2669.50,27.72,129.74,2.56,98.10,7.90,35.71,0.37
2670.00,27.11,127.51,2.57,96.94,7.90,34.89,0.36
2670.50,25.07,114.22,2.56,94.99,7.90,33.52,0.32
2671.00,23.15,104.67,2.53,92.94,7.90,32.06,0.29
2671.50,22.75,99.52,2.49,91.50,7.92,31.05,0.28
2672.00,23.51,98.23,2.45,90.98,7.93,30.68,0.27
2672.50,24.28,97.44,2.42,91.17,7.93,30.82,0.27
2673.00,24.22,100.66,2.41,91.64,7.94,31.15,0.28
2673.50,23.79,102.70,2.42,92.11,7.95,31.48,0.29
2674.00,23.51,106.82,2.44,92.51,7.98,31.76,0.30
2674.50,23.79,108.16,2.46,92.84,7.99,31.99,0.30
2675.00,24.60,101.87,2.48,93.08,7.99,32.17,0.28
2675.50,24.59,101.10,2.49,93.25,7.99,32.29,0.28
2676.00,23.76,102.44,2.51,93.43,7.99,32.42,0.28
2676.50,23.83,105.35,2.51,93.72,7.99,32.62,0.29
2677.00,25.35,106.52,2.52,94.16,7.99,32.93,0.30
2677.50,27.88,102.99,2.52,94.67,7.99,33.29,0.29
2678.00,30.10,103.44,2.52,95.14,7.99,33.62,0.29
2678.50,31.07,107.87,2.52,95.52,8.00,33.89,0.30
2679.00,31.14,116.24,2.52,95.84,8.00,34.12,0.33
2679.50,30.49,119.36,2.53,96.20,7.99,34.37,0.33
2680.00,29.25,116.55,2.54,96.60,8.00,34.65,0.33
2680.50,28.03,115.45,2.54,96.94,8.00,34.89,0.32
2681.00,27.35,117.08,2.55,97.09,7.99,35.00,0.33
2681.50,26.93,111.51,2.55,97.02,7.99,34.95,0.31
2682.00,26.83,109.71,2.56,96.88,7.99,34.85,0.31
2682.50,27.79,114.42,2.56,96.86,8.00,34.84,0.32
2683.00,28.77,118.74,2.56,97.11,8.02,35.02,0.33
2683.50,28.07,121.19,2.55,97.63,8.02,35.38,0.34
2684.00,26.32,117.18,2.54,98.35,8.02,35.89,0.33
2684.50,25.17,111.06,2.54,99.12,8.02,36.43,0.31
2685.00,25.20,109.04,2.54,99.77,8.03,36.90,0.30
2685.50,25.63,112.84,2.54,100.22,8.02,37.21,0.32
